ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
570,20071115,20071127,20071122,14847,1,98,10,SO58003,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,15 Nov 07,27 Nov 07,22 Nov 07
214,20071115,20071127,20071122,14847,1,98,10,SO58003,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15 Nov 07,27 Nov 07,22 Nov 07
566,20071115,20071127,20071122,26856,1,100,7,SO58004,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,15 Nov 07,27 Nov 07,22 Nov 07
477,20071115,20071127,20071122,26856,1,100,7,SO58004,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15 Nov 07,27 Nov 07,22 Nov 07
479,20071115,20071127,20071122,26856,1,100,7,SO58004,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,15 Nov 07,27 Nov 07,22 Nov 07
489,20071115,20071127,20071122,26856,1,100,7,SO58004,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,15 Nov 07,27 Nov 07,22 Nov 07
590,20071115,20071127,20071122,17050,1,6,9,SO58005,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,15 Nov 07,27 Nov 07,22 Nov 07
475,20071115,20071127,20071122,17050,1,6,9,SO58005,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,15 Nov 07,27 Nov 07,22 Nov 07
491,20071115,20071127,20071122,17050,1,6,9,SO58005,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,15 Nov 07,27 Nov 07,22 Nov 07
467,20071115,20071127,20071122,17050,1,6,9,SO58005,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,15 Nov 07,27 Nov 07,22 Nov 07
606,20071115,20071127,20071122,22401,1,6,9,SO58006,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,15 Nov 07,27 Nov 07,22 Nov 07
562,20071115,20071127,20071122,11006,1,6,9,SO58007,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,15 Nov 07,27 Nov 07,22 Nov 07
380,20071115,20071127,20071122,19613,1,6,9,SO58008,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,15 Nov 07,27 Nov 07,22 Nov 07
529,20071115,20071127,20071122,19613,1,6,9,SO58008,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,15 Nov 07,27 Nov 07,22 Nov 07
540,20071115,20071127,20071122,19613,1,6,9,SO58008,3,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,15 Nov 07,27 Nov 07,22 Nov 07
214,20071115,20071127,20071122,19613,1,6,9,SO58008,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15 Nov 07,27 Nov 07,22 Nov 07
380,20071115,20071127,20071122,19783,1,6,9,SO58009,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,15 Nov 07,27 Nov 07,22 Nov 07
560,20071115,20071127,20071122,25386,1,100,4,SO58010,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,,,15 Nov 07,27 Nov 07,22 Nov 07
222,20071115,20071127,20071122,25386,1,100,4,SO58010,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15 Nov 07,27 Nov 07,22 Nov 07
564,20071115,20071127,20071122,25162,1,100,4,SO58011,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,15 Nov 07,27 Nov 07,22 Nov 07
576,20071115,20071127,20071122,25175,1,100,1,SO58012,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,15 Nov 07,27 Nov 07,22 Nov 07
563,20071115,20071127,20071122,25185,1,100,4,SO58013,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,15 Nov 07,27 Nov 07,22 Nov 07
541,20071115,20071127,20071122,25185,1,100,4,SO58013,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,15 Nov 07,27 Nov 07,22 Nov 07
530,20071115,20071127,20071122,25185,1,100,4,SO58013,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15 Nov 07,27 Nov 07,22 Nov 07
217,20071115,20071127,20071122,25185,1,100,4,SO58013,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15 Nov 07,27 Nov 07,22 Nov 07
606,20071115,20071127,20071122,22992,2,100,1,SO58014,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,15 Nov 07,27 Nov 07,22 Nov 07
479,20071115,20071127,20071122,22992,1,100,1,SO58014,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,15 Nov 07,27 Nov 07,22 Nov 07
477,20071115,20071127,20071122,22992,1,100,1,SO58014,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,15 Nov 07,27 Nov 07,22 Nov 07
489,20071115,20071127,20071122,22992,1,100,1,SO58014,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,15 Nov 07,27 Nov 07,22 Nov 07
390,20071115,20071127,20071122,14737,1,100,1,SO58015,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,15 Nov 07,27 Nov 07,22 Nov 07
490,20071115,20071127,20071122,14737,1,100,1,SO58015,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,15 Nov 07,27 Nov 07,22 Nov 07
390,20071115,20071127,20071122,20030,1,100,4,SO58016,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,15 Nov 07,27 Nov 07,22 Nov 07
222,20071115,20071127,20071122,20030,1,100,4,SO58016,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,15 Nov 07,27 Nov 07,22 Nov 07
561,20071115,20071127,20071122,12323,1,100,7,SO58017,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,15 Nov 07,27 Nov 07,22 Nov 07
541,20071115,20071127,20071122,12323,1,100,7,SO58017,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,15 Nov 07,27 Nov 07,22 Nov 07
570,20071115,20071127,20071122,28485,1,6,9,SO58018,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,15 Nov 07,27 Nov 07,22 Nov 07
225,20071115,20071127,20071122,28485,1,6,9,SO58018,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,15 Nov 07,27 Nov 07,22 Nov 07
363,20071116,20071128,20071123,12225,1,100,8,SO58019,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,16 Nov 07,28 Nov 07,23 Nov 07
478,20071116,20071128,20071123,12225,1,100,8,SO58019,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
477,20071116,20071128,20071123,12225,1,100,8,SO58019,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
353,20071116,20071128,20071123,12323,1,100,7,SO58020,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,16 Nov 07,28 Nov 07,23 Nov 07
485,20071116,20071128,20071123,12323,1,100,7,SO58020,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,16 Nov 07,28 Nov 07,23 Nov 07
480,20071116,20071128,20071123,12323,1,100,7,SO58020,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,16 Nov 07,28 Nov 07,23 Nov 07
539,20071116,20071128,20071123,15823,1,6,9,SO58021,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,15823,1,6,9,SO58021,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
539,20071116,20071128,20071123,13996,1,6,9,SO58022,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,13996,1,6,9,SO58022,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
480,20071116,20071128,20071123,13996,1,6,9,SO58022,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,16 Nov 07,28 Nov 07,23 Nov 07
528,20071116,20071128,20071123,18763,1,6,9,SO58023,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
536,20071116,20071128,20071123,18763,1,6,9,SO58023,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,16 Nov 07,28 Nov 07,23 Nov 07
222,20071116,20071128,20071123,18763,1,6,9,SO58023,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
485,20071116,20071128,20071123,18932,1,6,9,SO58024,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,16 Nov 07,28 Nov 07,23 Nov 07
222,20071116,20071128,20071123,18932,1,6,9,SO58024,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
475,20071116,20071128,20071123,26669,1,6,9,SO58025,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,16 Nov 07,28 Nov 07,23 Nov 07
488,20071116,20071128,20071123,26669,1,6,9,SO58025,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,16 Nov 07,28 Nov 07,23 Nov 07
228,20071116,20071128,20071123,13642,1,6,9,SO58026,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
478,20071116,20071128,20071123,29312,1,6,9,SO58027,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
477,20071116,20071128,20071123,29312,1,6,9,SO58027,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
487,20071116,20071128,20071123,29312,1,6,9,SO58027,3,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,16 Nov 07,28 Nov 07,23 Nov 07
214,20071116,20071128,20071123,13995,1,6,9,SO58028,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
465,20071116,20071128,20071123,17355,1,6,9,SO58029,1,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,16 Nov 07,28 Nov 07,23 Nov 07
237,20071116,20071128,20071123,29337,1,6,9,SO58030,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,26559,1,6,9,SO58031,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
214,20071116,20071128,20071123,26559,1,6,9,SO58031,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,29053,1,6,9,SO58032,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
214,20071116,20071128,20071123,29053,1,6,9,SO58032,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
583,20071116,20071128,20071123,20880,1,98,10,SO58033,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,16 Nov 07,28 Nov 07,23 Nov 07
222,20071116,20071128,20071123,20880,1,98,10,SO58033,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
378,20071116,20071128,20071123,22500,1,100,7,SO58034,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,16 Nov 07,28 Nov 07,23 Nov 07
479,20071116,20071128,20071123,22500,1,100,7,SO58034,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,16 Nov 07,28 Nov 07,23 Nov 07
477,20071116,20071128,20071123,22500,1,100,7,SO58034,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
467,20071116,20071128,20071123,22500,1,100,7,SO58034,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,16 Nov 07,28 Nov 07,23 Nov 07
587,20071116,20071128,20071123,13800,1,100,7,SO58035,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,16 Nov 07,28 Nov 07,23 Nov 07
237,20071116,20071128,20071123,13800,1,100,7,SO58035,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
225,20071116,20071128,20071123,28614,1,100,1,SO58036,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,16 Nov 07,28 Nov 07,23 Nov 07
539,20071116,20071128,20071123,28860,1,100,4,SO58037,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,28860,1,100,4,SO58037,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
541,20071116,20071128,20071123,12969,1,19,6,SO58038,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,16 Nov 07,28 Nov 07,23 Nov 07
530,20071116,20071128,20071123,12969,1,19,6,SO58038,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
480,20071116,20071128,20071123,12969,2,19,6,SO58038,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,16 Nov 07,28 Nov 07,23 Nov 07
539,20071116,20071128,20071123,11498,1,19,6,SO58039,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,26314,1,100,4,SO58040,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
538,20071116,20071128,20071123,26314,1,100,4,SO58040,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,16 Nov 07,28 Nov 07,23 Nov 07
473,20071116,20071128,20071123,26314,1,100,4,SO58040,3,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,16 Nov 07,28 Nov 07,23 Nov 07
540,20071116,20071128,20071123,24355,1,100,4,SO58041,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,24355,1,100,4,SO58041,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,13756,1,19,6,SO58042,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
540,20071116,20071128,20071123,13756,1,19,6,SO58042,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,16 Nov 07,28 Nov 07,23 Nov 07
217,20071116,20071128,20071123,13756,1,19,6,SO58042,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
528,20071116,20071128,20071123,22211,1,100,1,SO58043,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
536,20071116,20071128,20071123,22211,1,100,1,SO58043,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,16 Nov 07,28 Nov 07,23 Nov 07
480,20071116,20071128,20071123,22211,1,100,1,SO58043,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,16 Nov 07,28 Nov 07,23 Nov 07
476,20071116,20071128,20071123,27739,1,19,6,SO58044,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,,16 Nov 07,28 Nov 07,23 Nov 07
528,20071116,20071128,20071123,15967,1,100,1,SO58045,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
539,20071116,20071128,20071123,17876,1,100,8,SO58046,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,17876,1,100,8,SO58046,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
537,20071116,20071128,20071123,12493,1,100,8,SO58047,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,16 Nov 07,28 Nov 07,23 Nov 07
222,20071116,20071128,20071123,12493,1,100,8,SO58047,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
528,20071116,20071128,20071123,15446,1,100,7,SO58048,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
535,20071116,20071128,20071123,15446,1,100,7,SO58048,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,16 Nov 07,28 Nov 07,23 Nov 07
480,20071116,20071128,20071123,15446,2,100,7,SO58048,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,16 Nov 07,28 Nov 07,23 Nov 07
478,20071116,20071128,20071123,14423,1,98,10,SO58049,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
477,20071116,20071128,20071123,14423,1,98,10,SO58049,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
217,20071116,20071128,20071123,14423,1,98,10,SO58049,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
535,20071116,20071128,20071123,17838,1,98,10,SO58050,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,16 Nov 07,28 Nov 07,23 Nov 07
538,20071116,20071128,20071123,26358,1,100,8,SO58051,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,,16 Nov 07,28 Nov 07,23 Nov 07
480,20071116,20071128,20071123,26358,1,100,8,SO58051,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,16 Nov 07,28 Nov 07,23 Nov 07
530,20071116,20071128,20071123,17763,1,98,10,SO58052,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
484,20071116,20071128,20071123,17763,1,98,10,SO58052,2,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,16 Nov 07,28 Nov 07,23 Nov 07
537,20071116,20071128,20071123,12957,1,100,4,SO58053,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,16 Nov 07,28 Nov 07,23 Nov 07
225,20071116,20071128,20071123,12642,1,100,7,SO58054,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,16 Nov 07,28 Nov 07,23 Nov 07
485,20071116,20071128,20071123,13364,1,100,4,SO58055,1,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,16 Nov 07,28 Nov 07,23 Nov 07
217,20071116,20071128,20071123,13364,1,100,4,SO58055,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
380,20071116,20071128,20071123,20442,1,100,4,SO58056,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,16 Nov 07,28 Nov 07,23 Nov 07
540,20071116,20071128,20071123,20442,1,100,4,SO58056,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,16 Nov 07,28 Nov 07,23 Nov 07
529,20071116,20071128,20071123,20442,1,100,4,SO58056,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,16 Nov 07,28 Nov 07,23 Nov 07
480,20071116,20071128,20071123,20442,1,100,4,SO58056,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,16 Nov 07,28 Nov 07,23 Nov 07
380,20071116,20071128,20071123,16375,1,100,4,SO58057,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,16 Nov 07,28 Nov 07,23 Nov 07
214,20071116,20071128,20071123,16375,1,100,4,SO58057,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
374,20071116,20071128,20071123,20385,1,100,1,SO58058,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,16 Nov 07,28 Nov 07,23 Nov 07
222,20071116,20071128,20071123,20385,1,100,1,SO58058,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
237,20071116,20071128,20071123,20385,1,100,1,SO58058,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
581,20071116,20071128,20071123,16984,1,100,4,SO58059,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,16 Nov 07,28 Nov 07,23 Nov 07
231,20071116,20071128,20071123,16984,1,100,4,SO58059,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
225,20071116,20071128,20071123,16984,1,100,4,SO58059,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,16 Nov 07,28 Nov 07,23 Nov 07
591,20071116,20071128,20071123,15996,1,19,6,SO58060,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
357,20071116,20071128,20071123,11772,2,100,1,SO58061,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,16 Nov 07,28 Nov 07,23 Nov 07
477,20071116,20071128,20071123,11772,1,100,1,SO58061,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
478,20071116,20071128,20071123,11772,1,100,1,SO58061,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,16 Nov 07,28 Nov 07,23 Nov 07
604,20071116,20071128,20071123,27341,1,6,9,SO58062,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,16 Nov 07,28 Nov 07,23 Nov 07
605,20071116,20071128,20071123,22171,1,6,9,SO58063,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,16 Nov 07,28 Nov 07,23 Nov 07
353,20071116,20071128,20071123,12703,1,6,9,SO58064,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,16 Nov 07,28 Nov 07,23 Nov 07
537,20071116,20071128,20071123,12703,1,6,9,SO58064,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,16 Nov 07,28 Nov 07,23 Nov 07
528,20071116,20071128,20071123,12703,1,6,9,SO58064,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,16 Nov 07,28 Nov 07,23 Nov 07
214,20071116,20071128,20071123,12703,1,6,9,SO58064,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
491,20071116,20071128,20071123,12703,1,6,9,SO58064,5,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,16 Nov 07,28 Nov 07,23 Nov 07
353,20071116,20071128,20071123,12705,1,6,9,SO58065,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,16 Nov 07,28 Nov 07,23 Nov 07
485,20071116,20071128,20071123,12705,1,6,9,SO58065,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,16 Nov 07,28 Nov 07,23 Nov 07
222,20071116,20071128,20071123,12705,1,6,9,SO58065,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
361,20071116,20071128,20071123,12694,1,6,9,SO58066,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,16 Nov 07,28 Nov 07,23 Nov 07
485,20071116,20071128,20071123,12694,1,6,9,SO58066,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,16 Nov 07,28 Nov 07,23 Nov 07
222,20071116,20071128,20071123,12694,1,6,9,SO58066,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,16 Nov 07,28 Nov 07,23 Nov 07
560,20071116,20071128,20071123,25387,1,100,1,SO58067,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,,,16 Nov 07,28 Nov 07,23 Nov 07
